,Number,Locus,PPEE,PPDE,PostFC,RealFC,D1,D2,D3,L1,L2,L3,New Locus,Gene,Product,ProteinID,Start,End,Chrom,Relation
524,528,gene-ACX60_RS02680_ACX60_RS02680,0.950798077666815,0.0492019223331851,1.373402622195266,1.3736190835479902,1511.42361885665,673.822856918798,1542.31839642706,918.938808188856,1107.95173812311,686.78292275627,A1S_3858,(),YfbU family protein,WP_000762709.1,545382,545873,NZ_CP012004.1,Shared
525,529,gene-ACX60_RS02685_ACX60_RS02685,0.514357539013046,0.485642460986954,-1.39251790396429,-1.39369870462188,178.888302714918,201.774579254137,142.242803359545,301.545419548353,217.822605263311,209.416762431363,A1S_2944,(),PD-(D/E)XK nuclease family protein,WP_001177189.1,546143,547240,NZ_CP012004.1,Shared
526,530,gene-ACX60_RS02690_ACX60_RS02690,0.907924978839435,0.0920750211605645,-1.18760765920239,-1.19002893785,51.8410999704455,25.3148918621427,44.7048810558569,53.6345607892328,58.8709743954895,32.5181308123234,,(),hypothetical protein,WP_001063876.1,547349,547681,NZ_CP012004.1,Shared
527,531,gene-ACX60_RS02695_ACX60_RS02695,0.845882212066598,0.154117787933402,-1.27956153869613,-1.28188336678119,78.1267281244743,43.1842272942434,68.0733416077821,92.9665720346702,84.7742031295049,65.0362616246467,A1S_2943,(),inovirus-type Gp2 protein,WP_001017139.1,547862,549067,NZ_CP012004.1,Shared
528,532,gene-ACX60_RS02700_ACX60_RS02700,0.937529500773938,0.0624704992260616,1.3458567514769546,1.3465860598829404,169.396270325963,596.389070046361,238.764705639236,215.730122285581,376.774236131133,153.485577434166,A1S_3857,(),hypothetical protein,WP_000479026.1,549856,550059,NZ_CP012004.1,Shared
529,533,gene-ACX60_RS02705_ACX60_RS02705,0.972755455958352,0.027244544041648,-1.2138334588539,-1.2188703910573,20.4443774531334,29.0376700771637,17.2723404079447,27.4132199589412,18.8387118065566,35.1195812773092,A1S_3856,(),hypothetical protein,WP_000489162.1,550128,550346,NZ_CP012004.1,Shared
530,534,gene-ACX60_RS02710_ACX60_RS02710,1.0,3.05313880024509e-17,-1.03698156252978,-1.03961337239192,6.57140703850718,10.4237790020588,5.08010011998374,7.15127477189771,10.5967753911881,5.20290092997174,,(),hypothetical protein,WP_000790977.1,550881,551144,NZ_CP012004.1,Shared
531,535,gene-ACX60_RS02715_ACX60_RS02715,1.0,1.05422455321164e-17,-1.04029940148964,-1.04063906557393,56.9521943337289,70.7327860853987,58.9291613918114,67.9371103330283,61.2258133713091,65.0362616246467,A1S_3854,(),hypothetical protein,WP_000942647.1,551465,552490,NZ_CP012004.1,Shared
532,536,gene-ACX60_RS02720_ACX60_RS02720,1.0,5.34348691028901e-17,1.2200987738483595,1.2226758907662476,48.190318282386,66.2654522273735,49.7849811758407,40.523890374087,48.2741990043014,45.5253831372527,A1S_3853,(),hypothetical protein,WP_001985473.1,552572,553270,NZ_CP012004.1,Shared
533,537,gene-ACX60_RS02725_ACX60_RS02725,1.0,7.3550003990235e-17,1.384776220534418,1.3966036063586806,19.7142211155215,25.3148918621427,26.4165206239155,17.8781869297443,17.6612923186468,15.6087027899152,A1S_3852,(),hypothetical protein,WP_001067865.1,553329,553658,NZ_CP012004.1,Shared
534,538,gene-ACX60_RS02730_ACX60_RS02730,1.0,6.93048510893425e-17,-1.48599200770492,-1.58220179478134,3.65078168805954,2.23366692901259,2.0320400479935,2.38375825729924,2.35483897581958,7.80435139495761,A1S_3851,(),hypothetical protein,WP_000553831.1,553750,554046,NZ_CP012004.1,Shared
535,539,gene-ACX60_RS02735_ACX60_RS02735,0.775860211901905,0.224139788098095,-1.40418208986186,-1.40900499932406,37.9681295558193,60.3090070833399,33.5286607918927,73.8965059762764,62.4032328592188,49.4275588347315,A1S_2942,(),DUF932 domain-containing protein,WP_000951143.1,554101,555150,NZ_CP012004.1,Shared
536,540,gene-ACX60_RS02740_ACX60_RS02740,0.110527755213508,0.889472244786492,1.5741801328617042,1.576272456116356,210.28502523223,259.849919408465,210.316144967327,197.851935355837,127.161304694257,106.659469064421,A1S_2941,(),CopD family protein,WP_002037196.1,555416,556297,NZ_CP012004.1,Shared
537,541,gene-ACX60_RS02745_ACX60_RS02745,0.179063518183566,0.820936481816434,2.0705250695335047,2.1058707613775884,25.5554718164168,40.2060047222266,34.5446808158894,17.8781869297443,14.1290338549175,15.6087027899152,A1S_2941,(),copper resistance protein CopC,WP_000689223.1,556365,556745,NZ_CP012004.1,Shared
538,542,gene-ACX60_RS02750_ACX60_RS02750,5.6621374255883e-15,0.999999999999994,4.089757024163714,4.09170693790735,2856.37159273779,3766.70699795823,3576.39048446855,1048.85363321166,1092.64528478028,351.195812773092,A1S_2939,(),heavy metal translocating P-type ATPase,WP_000349570.1,557024,559381,NZ_CP012004.1,Shared
539,543,gene-ACX60_RS02755_ACX60_RS02755,0.094747197014501,0.905252802985499,1.4337229585052245,1.4346945432650429,290.60222236954,396.848157721237,320.046307558976,243.143342244522,236.661317069868,222.424014756292,A1S_2938,(),heavy metal sensor histidine kinase,WP_000149041.1,559459,560832,NZ_CP012004.1,Shared
540,544,gene-ACX60_RS02760_ACX60_RS02760,0.999999999999455,5.44931104958931e-13,1.3878264574704946,1.389481857176189,156.253456248949,186.138910751049,169.675344007457,121.571671122261,125.983885206347,120.967446621843,A1S_2937,(),heavy metal response regulator transcription factor,WP_001221582.1,560822,561505,NZ_CP012004.1,Shared
541,545,gene-ACX60_RS02765_ACX60_RS02765,0.0103203583275748,0.989679641672425,3.0590695293316794,3.102082916126325,62.7934450346242,61.0535627263441,109.730162591649,25.029461701642,29.4354871977447,20.811603719887,,(),hypothetical protein,WP_000853614.1,561654,562004,NZ_CP012004.1,Shared
542,546,gene-ACX60_RS02770_ACX60_RS02770,,,1.6967537672484236,1.697541127577008,743.299151688923,746.044754290205,873.777220637204,520.851179219883,474.500053627645,396.721195910345,A1S_2936,(),multicopper oxidase domain-containing protein,WP_000038713.1,562086,564056,NZ_CP012004.1,Shared
543,547,gene-ACX60_RS02775_ACX60_RS02775,0.0010937696233458,0.998906230376654,2.020435189394848,2.0237213781190118,357.776605429835,256.871696836448,373.895368830803,175.206231911494,188.387118065566,124.869622319322,A1S_2935,(),copper resistance protein B,WP_000557535.1,564043,564963,NZ_CP012004.1,Shared
544,548,gene-ACX60_RS02780_ACX60_RS02780,0.964161507861184,0.0358384921388163,1.0663446495513482,1.066459024522384,346.094104028045,264.31725326649,362.719148566839,327.766760378645,279.04841863462,305.67042963584,,(),hypothetical protein,WP_000771461.1,565009,565470,NZ_CP012004.1,Shared
545,549,gene-ACX60_RS02785_ACX60_RS02785,,,-1.73905282354539,-1.74492061580094,71.5553210859671,62.5426740123525,64.0092615117951,84.6234181341229,140.112919061265,120.967446621843,A1S_2934,(),TolC family protein,WP_000675248.1,565551,566855,NZ_CP012004.1,Shared
546,550,gene-ACX60_RS02790_ACX60_RS02790,1.0,1.0110771366645501e-17,-1.05732357375521,-1.05765290301918,99.3012619152196,87.113010231491,87.3777220637204,100.117846806568,103.612914936061,85.8478653445337,A1S_2933,(),efflux RND transporter periplasmic adaptor subunit,WP_000945697.1,566855,568354,NZ_CP012004.1,Shared
547,551,gene-ACX60_RS02795_ACX60_RS02795,0.978738426821627,0.0212615731783732,-1.0614195079567,-1.06155299362552,216.856432270737,262.083586337477,244.860825783216,256.254012659668,227.241961166589,284.858825915953,A1S_2932,(),efflux RND transporter permease subunit,WP_000561670.1,568368,571514,NZ_CP012004.1,Shared
548,552,gene-ACX60_RS02800_ACX60_RS02800,1.4290457706067598e-11,0.99999999998571,2.9597002543708766,2.9643964898414494,578.283819388632,601.600959547391,766.079098093548,239.567704858573,267.274223755522,149.583401736688,A1S_2931,(),copper-binding protein,WP_000911301.1,571548,571910,NZ_CP012004.1,Shared
549,553,gene-ACX60_RS02805_ACX60_RS02805,0.0012094772800983,0.998790522719902,-2.09676175302509,-2.09828056988165,400.855829348938,324.62626034983,410.472089694686,730.621905862216,611.080714225181,1041.88091122684,A1S_2930,(),ferrous iron transporter B,WP_001086231.1,571982,573811,NZ_CP012004.1,Shared
550,554,gene-ACX60_RS02810_ACX60_RS02810,0.0019014487579985,0.998098551242001,-2.64804901200777,-2.71767348679071,11.6825014017905,16.3802241460923,9.14418021597074,25.029461701642,30.6129066856545,45.5253831372527,A1S_3850,(),ferrous iron transport protein A,WP_001048216.1,573801,574061,NZ_CP012004.1,Shared
551,555,gene-ACX60_RS02815_ACX60_RS02815,0.0001334071328501,0.99986659286715,-3.48611411256738,-3.49525805003872,155.523299911337,92.3248997325204,179.835544247424,436.22776108576,348.516168421298,710.195976941142,A1S_2929,(),cation diffusion facilitator family transporter,WP_000537297.1,574073,575380,NZ_CP012004.1,Shared
552,556,gene-ACX60_RS02820_cadR,0.97016448294736,0.0298355170526404,1.0713870478025975,1.0715812959024948,208.094556219394,231.556804974305,179.835544247424,196.660056227187,170.725825746919,210.717487663855,,cadR,Cd(II)/Pb(II)-responsive transcriptional regulator,WP_000480875.1,575456,575848,NZ_CP012004.1,Shared
553,557,gene-ACX60_RS02825_ACX60_RS02825,0.976947614599775,0.0230523854002249,1.0766026729280427,1.076627793707838,2061.23134107842,1247.13070203203,1856.26858384206,1805.69687990417,1754.35503698559,1236.98969610078,A1S_2928,(),restriction endonuclease,WP_001019256.1,576263,578950,NZ_CP012004.1,Shared
554,558,gene-ACX60_RS02830_ACX60_RS02830,1.0,1.58619115204494e-17,1.0656733419167304,1.066933388545283,32.126878854924,23.8257805761343,31.4966207438992,29.7969782162405,23.5483897581958,28.6159551148446,,(),hypothetical protein,WP_000860807.1,579499,579828,NZ_CP012004.1,Shared
555,559,gene-ACX60_RS02835_ACX60_RS02835,0.187869346265085,0.812130653734915,1.5947772716929351,1.59769058515236,180.348615390142,140.721016527793,192.027784535385,126.33918763686,127.161304694257,67.6377120896326,,(),GNAT family N-acetyltransferase,WP_001093469.1,580056,580568,NZ_CP012004.1,Shared
556,560,gene-ACX60_RS02840_ACX60_RS02840,0.920550575902827,0.0794494240971732,-1.20684348901752,-1.20778703949246,110.98376331701,155.612129387877,78.2335418477496,147.793011952553,129.516143670077,139.177599876744,A1S_2927,(),tyrosine-type recombinase/integrase,WP_000910421.1,580656,581933,NZ_CP012004.1,Shared
557,561,gene-ACX60_RS02845_ACX60_RS02845,0.914623152422289,0.0853768475777113,1.1560773663096444,1.1562255613554915,688.53742636803,585.965291044303,641.108635141948,432.652123699812,545.145222902233,678.978571361312,A1S_2926,(),YajQ family cyclic di-GMP-binding protein,WP_001138893.1,582093,582581,NZ_CP012004.1,Shared
558,562,gene-ACX60_RS02850_ACX60_RS02850,0.935929989658562,0.0640700103414382,-1.11137154271758,-1.11143358562342,882.028855835186,846.559766095771,1095.26958586849,1157.31463391878,1078.51625092537,902.703311350097,A1S_2924,(),rhodanese-like domain-containing protein,WP_000619820.1,582673,582987,NZ_CP012004.1,Shared
559,563,gene-ACX60_RS02855_mnmC,0.306884342179078,0.693115657820922,-2.06735355816623,-2.07120686490787,148.221736535218,142.210127813802,145.290863431535,246.718979630471,196.629054480935,459.156007070006,A1S_2923,mnmC,FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC,WP_001043506.1,583039,584910,NZ_CP012004.1,Shared
560,564,gene-ACX60_RS02860_ACX60_RS02860,0.932312288781368,0.0676877112186325,-1.17700570445222,-1.17768979835589,102.221887265667,217.410247757225,87.3777220637204,107.269121578466,123.629046230528,248.438519406151,A1S_3847,(),hypothetical protein,WP_001175200.1,584934,585413,NZ_CP012004.1,Shared
561,565,gene-ACX60_RS02865_ACX60_RS02865,0.957967902255432,0.0420320977445678,1.061766990992932,1.0620084357209922,126.31704640686,138.487349598781,162.56320383948,102.501605063867,129.516143670077,170.395005456574,A1S_3847,(),YciI family protein,WP_001115787.1,585418,585720,NZ_CP012004.1,Shared
562,566,gene-ACX60_RS02870_ACX60_RS02870,0.959534973716428,0.0404650262835723,-1.06906400055005,-1.06926338941391,178.158146377306,198.051801039116,168.65932398346,176.398111040144,157.774211379912,248.438519406151,A1S_2921,(),septation protein IspZ,WP_000645707.1,585755,586369,NZ_CP012004.1,Shared
563,567,gene-ACX60_RS02875_ACX60_RS02875,1.0,5.08103610359219e-18,-1.00385910344948,-1.00386754802391,229.269090010139,253.893474264431,235.716645567246,246.718979630471,234.306478094048,240.634168011193,A1S_2920,(),PHP domain-containing protein,WP_001161542.1,586414,587265,NZ_CP012004.1,Shared
564,568,gene-ACX60_RS02880_ACX60_RS02880,4.31658658973655e-05,0.999956834134103,-1.92648888356426,-1.92871985987162,225.61830832208,231.556804974305,196.091864631372,381.401321167878,354.403265860847,524.192268694653,A1S_2919,(),bestrophin family protein,WP_000637023.1,587273,588184,NZ_CP012004.1,Shared
565,569,gene-ACX60_RS02885_radC,1.0,1.27780823291798e-17,-1.09042757249175,-1.09105113730435,78.1267281244743,81.9011207304616,68.0733416077821,75.088385104926,91.8387200569636,81.9456896470549,A1S_2918,radC,DNA repair protein RadC,WP_085920667.1,588246,588965,NZ_CP012004.1,Shared
566,570,gene-ACX60_RS02890_coaBC,0.966075718763449,0.0339242812365511,-1.11792363804128,-1.11798676118121,919.266829053393,1182.35436109066,837.200499773321,977.340885492687,1011.40334011451,1296.82305679546,A1S_2917,coaBC,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,WP_000006962.1,589066,590319,NZ_CP012004.1,Shared
567,571,gene-ACX60_RS02895_secF,,,-1.49857966655514,-1.49876028665614,1499.01096111725,1199.47914087976,1643.92039882674,1966.60056227187,1929.79054068415,2611.85626684581,A1S_2915,secF,protein translocase subunit SecF,WP_001984787.1,590383,591348,NZ_CP012004.1,Shared
568,572,gene-ACX60_RS02900_secD,0.311694696463948,0.688305303536052,-1.44718771230261,-1.44724601367504,4176.49425114012,3685.55043287077,4204.29085929854,4748.44644854008,5465.58126287724,7248.94172068313,A1S_2914,secD,protein translocase subunit SecD,WP_001270222.1,591357,593258,NZ_CP012004.1,Shared
569,573,gene-ACX60_RS02905_yajC,0.971321250745265,0.0286787492547349,-1.00659601353602,-1.0066013857048,587.775851777587,692.436747993903,651.268835381916,528.002453991781,611.080714225181,805.148918913127,A1S_2913,yajC,preprotein translocase subunit YajC,WP_000051669.1,593310,593639,NZ_CP012004.1,Shared
570,574,gene-ACX60_RS02910_tgt,0.598536805070449,0.401463194929551,-2.14774171976078,-2.14978552328166,255.554718164168,370.78871021609,257.053066071177,462.449101916052,415.629079232156,1021.06930750695,A1S_2912,tgt,tRNA guanosine(34) transglycosylase Tgt,WP_000667229.1,593738,594871,NZ_CP012004.1,Shared
571,575,gene-ACX60_RS02915_ACX60_RS02915,0.0014667760889356,0.998533223911064,-2.09465275104642,-2.10229617379513,85.4282915005933,48.3961167952728,91.4418021597073,156.1361658531,197.806473968845,119.66672138935,A1S_2911,(),LemA family protein,WP_000147154.1,595047,595616,NZ_CP012004.1,Shared
572,576,gene-ACX60_RS02920_ACX60_RS02920,2.24989329833392e-07,0.99999977501067,-1.94337602085333,-1.9493264211885,97.8409492399958,80.4120094444532,71.1214016797724,154.94428672445,141.290338549175,189.905883943968,A1S_3846,(),hypothetical protein,WP_001121092.1,595702,596730,NZ_CP012004.1,Shared
573,577,gene-ACX60_RS02925_queA,0.748733787605687,0.251266212394313,-1.64657690316344,-1.64847892301376,155.523299911337,227.834026759284,151.386983575516,213.346364028282,227.241961166589,440.945853815105,A1S_2910,queA,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA,WP_001177138.1,596884,597921,NZ_CP012004.1,Shared
574,578,gene-ACX60_RS02930_ACX60_RS02930,0.724292743275591,0.275707256724409,1.9884269250418027,2.3002673956694264,0.0,10.4237790020588,1.01602002399675,0.0,2.35483897581958,2.60145046498587,,,,,,,,Shared
575,579,gene-ACX60_RS02935_ACX60_RS02935,0.0,1.0,-1.85921825019268,-1.8610977621748,259.93565618984,262.083586337477,197.107884655369,475.559772331198,417.983918207975,444.848029512584,A1S_2908,(),integrase arm-type DNA-binding domain-containing protein,WP_001118986.1,598344,599645,NZ_CP012004.1,Shared
576,580,gene-ACX60_RS02940_ACX60_RS02940,0.607929979349967,0.392070020650033,-1.61090380561609,-1.61593858067128,92.7298548767124,40.2060047222266,57.9131413678147,125.14730850821,113.03227083934,70.2391625546185,A1S_3845,(),hypothetical protein,WP_000005458.1,599927,600469,NZ_CP012004.1,Shared
577,581,gene-ACX60_RS02950_ACX60_RS02950,0.443287221886216,0.556712778113784,-1.67053951430618,-1.68085390023381,27.0157844916406,41.695116008235,33.5286607918927,46.4832860173351,44.741940540572,80.644964414562,,(),helix-turn-helix transcriptional regulator,WP_000392942.1,601421,601654,NZ_CP012004.1,Shared
578,582,gene-ACX60_RS02955_ACX60_RS02955,0.473779517383979,0.526220482616021,-1.70649131812864,-1.72241088977084,28.4760971668644,14.8911128600839,26.4165206239155,57.2101981751817,31.7903261735643,31.2174055798304,A1S_3844,(),hypothetical protein,WP_000527683.1,601811,602587,NZ_CP012004.1,Shared
579,583,gene-ACX60_RS02960_ACX60_RS02960,0.946127103591281,0.0538728964087193,1.1313522993947598,1.1316315804755976,367.26863781879,148.911128600839,321.062327582972,243.143342244522,287.290355049989,209.416762431363,A1S_2907,(),GreA/GreB family elongation factor,WP_079454673.1,602642,606394,NZ_CP012004.1,Shared
580,584,gene-ACX60_RS02965_ACX60_RS02965,0.943320623122768,0.0566793768772319,-1.04947737121385,-1.04972896563646,133.618609782979,78.1783425154406,97.5379223036878,115.612275479013,127.161304694257,81.9456896470549,A1S_3843,(),hypothetical protein,WP_000428610.1,606841,607731,NZ_CP012004.1,Shared
581,585,gene-ACX60_RS02970_ACX60_RS02970,1.0,5.56239130128021e-17,1.3532225557074051,1.4047042859142553,5.11109436328336,5.95644514403357,4.06408009598699,3.57563738594886,5.88709743954895,1.30072523249293,A1S_3842,(),hypothetical protein,WP_000556350.1,607749,607964,NZ_CP012004.1,Shared
582,586,gene-ACX60_RS02975_ACX60_RS02975,1.36732150968211e-06,0.99999863267849,2.004096111316493,2.004450347817529,3090.75177711121,2585.84174815357,3261.42427702956,1727.0328574133,1696.66148207801,1035.37728506438,A1S_2906,(),HAMP domain-containing histidine kinase,WP_000194111.1,608237,609505,NZ_CP012004.1,Shared
583,587,gene-ACX60_RS02980_glnE,0.121174519056526,0.878825480943474,-1.31180819753925,-1.31189215804948,2032.75524391155,1771.29787470698,2038.13616813748,2839.05608444339,2711.59708065625,2113.67850280102,A1S_2905,glnE,bifunctional,WP_000990827.1,609574,612324,NZ_CP012004.1,Shared
584,588,gene-ACX60_RS02985_ACX60_RS02985,,,-1.49822032474201,-1.49830215159196,3572.65495993507,2622.32497466078,3383.34667990917,5145.3421983804,4936.91991280575,4268.98021304181,A1S_2904,(),branched-chain amino acid transaminase,WP_001046506.1,612349,613275,NZ_CP012004.1,Shared
585,589,gene-ACX60_RS02990_ACX60_RS02990,1.0,1.81657342769422e-17,-1.10368005179734,-1.10407361803849,131.428140770144,140.721016527793,142.242803359545,150.176770209852,133.048402133806,174.297181154053,A1S_2903,(),mitochondrial fission ELM1 family protein,WP_000548408.1,613343,614233,NZ_CP012004.1,Shared
