,Number,Locus,PPEE,PPDE,PostFC,RealFC,D1,D2,D3,L1,L2,L3,New Locus,Gene,Product,ProteinID,Start,End,Chrom,Relation
867,875,gene-ACX60_RS04430_gyrA,0.973687512749935,0.0263124872500645,-1.19722887671505,-1.19724778465095,3716.80717197404,5362.96641009534,7267.56643366557,7397.17015820737,5559.63400187462,6615.01837612603,A1S_2626,gyrA,DNA gyrase subunit A,WP_000116449.1,931095,933809,NZ_CP012004.1,Shared
868,876,gene-ACX60_RS04435_ACX60_RS04435,0.999999999999997,2.6802458162672002e-15,1.4663274411892344,1.4716191245562877,69.7182466707515,74.841626445605,58.6524070215123,33.3205862982314,51.2036093240998,53.5537405592871,A1S_2625,(),glycosyltransferase family 39 protein,WP_001188105.1,933860,935506,NZ_CP012004.1,Shared
869,877,gene-ACX60_RS04440_ACX60_RS04440,0.953084501046068,0.0469154989539322,-1.31491899116743,-1.32752068857607,10.4952199289303,21.5297829501055,7.10938266927422,24.9904397236736,14.1483657342907,12.8227266127871,,(),GtrA family protein,WP_000457360.1,935516,935896,NZ_CP012004.1,Shared
870,878,gene-ACX60_RS04445_ACX60_RS04445,1.0,1.48175804631343e-17,-1.13798296938614,-1.1409437859946,21.7400984242128,24.6054662286921,26.6601850097783,30.5438707733788,25.6018046620499,27.1540092976667,A1S_2624,(),glycosyltransferase family 2 protein,WP_005134882.1,935896,936876,NZ_CP012004.1,Shared
871,879,gene-ACX60_RS04450_ACX60_RS04450,0.223289705053516,0.776710294946484,1.4943405976942497,1.5002668036181037,71.2175638034559,76.8920819646627,47.988333017601,38.8740173479367,45.8137557110366,46.0109601988241,A1S_2623,(),ChbG/HpnK family deacetylase,WP_001140942.1,936873,937667,NZ_CP012004.1,Shared
872,880,gene-ACX60_RS04455_ACX60_RS04455,0.961106911064314,0.0388930889356859,1.1524844701305668,1.1528410251310954,175.420104526407,273.735811794199,323.476911451977,302.661992208935,162.369340093527,205.163625804593,A1S_2622,(),ABC transporter permease,WP_000657706.1,937932,939023,NZ_CP012004.1,Shared
873,881,gene-ACX60_RS04460_ACX60_RS04460,0.969783044575122,0.030216955424878,1.1005159228796975,1.1007827696954617,175.420104526407,252.206028844094,222.168208414819,212.418737651225,170.454120513122,207.426459912732,A1S_2621,(),ABC transporter permease,WP_000258029.1,939020,940090,NZ_CP012004.1,Shared
874,882,gene-ACX60_RS04465_ACX60_RS04465,0.979845213312488,0.0201547866875121,-1.03239121758306,-1.03241488759719,483.529775297148,895.023834068673,766.035982614297,876.053748091001,719.545457343928,618.507989557964,A1S_2620,(),efflux RND transporter periplasmic adaptor subunit,WP_001070866.1,940154,941275,NZ_CP012004.1,Shared
875,883,gene-ACX60_RS04470_ACX60_RS04470,0.961000349609469,0.0389996503905313,-1.11829358104923,-1.11838195878264,503.770556588656,770.971275165684,822.911043968491,866.335243754017,727.630237763523,752.015201938159,A1S_2618,(),TolC family protein,WP_001142049.1,941288,942775,NZ_CP012004.1,Shared
876,884,gene-ACX60_RS04475_serC,0.985827574288958,0.0141724257110418,-1.00123136751841,-1.00123208436109,924.329012312222,868.367912320924,899.336907663189,994.064157897237,772.770261772927,928.516262372992,A1S_2617,serC,3-phosphoserine/phosphohydroxythreonine transaminase,WP_001203181.1,943155,944234,NZ_CP012004.1,Shared
877,885,gene-ACX60_RS04480_ACX60_RS04480,0.781205859374314,0.218794140625686,-1.40660272938326,-1.40684962291363,406.314942962875,1047.78277023847,1126.83715307996,1188.43424463692,1342.07354965272,1100.49165459155,A1S_2616,(),hypothetical protein,WP_000795877.1,944472,945413,NZ_CP012004.1,Shared
878,886,gene-ACX60_RS04485_ACX60_RS04485,0.89912131450721,0.10087868549279,-1.1573174600316,-1.15770961745026,156.678640367603,240.928523489276,231.054936751412,195.75844450211,249.954461305803,282.099985481315,A1S_2615,(),YaiI/YqxD family protein,WP_001985538.1,945670,946155,NZ_CP012004.1,Shared
879,887,gene-ACX60_RS04490_ACX60_RS04490,0.963388936348132,0.0366110636518682,-1.07426175274237,-1.07457997013605,89.2093693959079,134.304836498277,142.187653385484,131.893987430499,125.314096503718,135.770046488334,A1S_2614,(),EamA family transporter,WP_001140078.1,946166,947074,NZ_CP012004.1,Shared
880,888,gene-ACX60_RS04495_ACX60_RS04495,0.974736850131448,0.0252631498685516,1.112689388982402,1.1127410806107154,1143.97897225341,1171.83532914146,1485.86097787831,1353.64881836565,947.266772495846,1115.57721531247,A1S_2612,(),lipoprotein-releasing ABC transporter permease subunit,WP_001984636.1,947322,948557,NZ_CP012004.1,Shared
881,889,gene-ACX60_RS04500_lolD,0.972978213562271,0.0270217864377293,-1.0642389151466,-1.0642936972897,399.568015865705,542.345484790754,895.782216328551,758.043338284765,504.625044523036,693.181515126547,A1S_2611,lolD,lipoprotein-releasing ABC transporter ATP-binding protein LolD,WP_000049406.1,948550,949236,NZ_CP012004.1,Shared
882,890,gene-ACX60_RS04505_ACX60_RS04505,0.719158808626822,0.280841191373178,-1.35916674412594,-1.36051289611748,95.2066379267252,155.834619448383,167.070492727944,122.175483093515,238.501022378044,208.180737948778,A1S_2609,(),DNA internalization-related competence protein ComEC/Rec2,WP_000472702.1,949322,951754,NZ_CP012004.1,Shared
883,891,gene-ACX60_RS04510_ACX60_RS04510,0.87954863348522,0.12045136651478,-1.19352371505971,-1.19378463768351,239.141082666341,405.990192773419,517.207589189699,417.895686490319,507.319971329567,462.37243609638,A1S_2610,(),lysophospholipid acyltransferase family protein,WP_001984639.1,951707,952690,NZ_CP012004.1,Shared
884,892,gene-ACX60_RS04515_sppA,0.987306226412747,0.0126937735872533,-1.01652383825464,-1.01653013183881,1340.38951663767,1199.51647864874,1574.72826124424,1492.48459460828,1296.25979394168,1393.90581061356,A1S_2608,sppA,signal peptide peptidase SppA,WP_001286612.1,952823,953839,NZ_CP012004.1,Shared
885,893,gene-ACX60_RS04520_ACX60_RS04520,0.984547563607826,0.0154524363921738,1.008487261762836,1.0084934661961382,637.959439965694,686.90259888432,837.129809307039,805.247502207259,646.108701865943,692.427237090501,A1S_2607,(),alpha/beta hydrolase,WP_000114071.1,953858,954667,NZ_CP012004.1,Shared
886,894,gene-ACX60_RS04525_purN,0.639225544146979,0.360774455853021,-1.30492861362478,-1.30535463136283,452.793774076709,311.669238896766,357.246479131029,431.779264114582,505.972507926302,526.486069160316,A1S_2606,purN,phosphoribosylglycinamide formyltransferase,WP_000975525.1,954731,955360,NZ_CP012004.1,Shared
887,895,gene-ACX60_RS04530_purM,0.974465760820218,0.0255342391797819,-1.16811560358795,-1.16815497902611,2624.55464079894,1821.82972868274,2244.78757782333,2753.11344289137,2405.89590653106,2657.32152099111,A1S_2605,purM,phosphoribosylformylglycinamidine cyclo-ligase,WP_000071984.1,955357,956427,NZ_CP012004.1,Shared
888,896,gene-ACX60_RS04535_ACX60_RS04535,,,1.7342303949878664,1.7343956194495564,4353.26729480703,4473.06871482431,3252.54257119295,2937.76502529407,1651.31640070222,2375.22153550979,A1S_2604,(),AI-2E family transporter,WP_001153980.1,956563,957756,NZ_CP012004.1,Shared
889,897,gene-ACX60_RS04540_hda,0.980350118749259,0.0196498812507408,1.0663632080691663,1.0664220493403587,578.736413223873,712.533292872541,593.633452884397,587.275333506329,594.905092541843,585.319755971927,A1S_2603,hda,DnaA regulatory inactivator Hda,WP_001249535.1,957777,958475,NZ_CP012004.1,Shared
890,898,gene-ACX60_RS04545_rbtA,0.982870673109665,0.0171293268903354,1.039228544066424,1.0392490889476016,1351.63439513296,963.714093957105,794.473513291394,792.752282345422,1241.68752610942,957.933105778798,A1S_2602,rbtA,rhombotarget A,WP_000920027.1,958793,960646,NZ_CP012004.1,Shared
891,899,gene-ACX60_RS04550_ACX60_RS04550,0.972054842090516,0.0279451579094845,-1.11100057892338,-1.1110500609614,1035.27848013234,1261.03014422047,1219.25912778053,948.248351737169,1720.71076597041,1237.01597911593,A1S_2601,(),CSLREA domain-containing protein,WP_000760139.1,960661,963108,NZ_CP012004.1,Shared
892,900,gene-ACX60_RS04555_ACX60_RS04555,0.0599295764868009,0.940070423513199,1.6660746873365786,1.6676575152277964,467.0372868374,380.359498785198,252.383084759235,206.86530660152,214.24668111926,238.35185939063,A1S_2600,(),DUF3106 domain-containing protein,WP_000225919.1,963198,963587,NZ_CP012004.1,Shared
893,901,gene-ACX60_RS04560_ACX60_RS04560,0.145502114092357,0.854497885907643,1.730486898868541,1.7315314872899503,771.39866477638,776.097413963329,350.137096461755,434.555979639435,316.653899767459,344.705062473158,A1S_2599,(),hypothetical protein,WP_001015075.1,963577,963897,NZ_CP012004.1,Shared
894,902,gene-ACX60_RS04565_ACX60_RS04565,0.876611363069636,0.123388636930364,1.5672427095941268,1.5674350539515054,3598.3611184904,2400.058185057,1245.91931279031,1625.76693980121,1438.41718298622,1557.5841444356,A1S_2598,(),RNA polymerase sigma factor,WP_000362312.1,963887,964501,NZ_CP012004.1,Shared
895,903,gene-ACX60_RS04570_ACX60_RS04570,0.973940449577,0.026059550423,-1.01427658532235,-1.01430667165361,318.604890699671,188.641907753306,236.386973753368,248.516039474309,236.479827273145,269.277258868528,A1S_2597,(),RNA methyltransferase,WP_000268350.1,964661,965437,NZ_CP012004.1,Shared
896,904,gene-ACX60_RS04575_ACX60_RS04575,0.979316535949478,0.0206834640505217,1.0275578808948915,1.0275746954103502,1186.70951053548,624.363705553061,828.243080970446,941.306562925037,717.52426223903,909.659311471835,A1S_2596,(),class 1 fructose-bisphosphatase,WP_049594876.1,965494,966465,NZ_CP012004.1,Shared
897,905,gene-ACX60_RS04580_ACX60_RS04580,0.716467923356951,0.283532076643049,-1.30782846768038,-1.30952471595969,105.701857855656,100.472320433826,78.2032093620164,101.350116657121,142.831120746173,128.227266127871,,(),NF038105 family protein,WP_000208542.1,966648,966836,NZ_CP012004.1,Shared
898,906,gene-ACX60_RS04585_pal,0.663542803923004,0.336457196076996,1.4780841059261214,1.4781827498890705,4071.39567385862,4200.35813078964,2955.72584475076,3866.57636835727,1535.43454802136,2193.44052882263,A1S_2595,pal,peptidoglycan-associated lipoprotein Pal,WP_000836015.1,966891,967454,NZ_CP012004.1,Shared
899,907,gene-ACX60_RS04590_tolB,0.312585571649543,0.687414428350457,1.6983336193427943,1.6985772536380424,3404.94920837154,2264.7281207992,1960.41227105237,2042.2742685291,1079.99191771753,1369.76891346008,A1S_2594,tolB,Tol-Pal system beta propeller repeat protein TolB,WP_000858381.1,967482,968762,NZ_CP012004.1,Shared
900,908,gene-ACX60_RS04595_tolA,0.775780137980677,0.224219862019323,-1.28197642241875,-1.28223429342625,615.469682975129,465.453402826091,632.735057565405,846.898235080048,660.257067600234,690.164402982362,A1S_2593,tolA,cell envelope integrity protein TolA,WP_001039161.1,968856,970259,NZ_CP012004.1,Shared
901,909,gene-ACX60_RS04600_tolR,0.952822805904985,0.0471771940950147,1.0493906211031037,1.0495813210182516,180.667714490872,113.800281307701,131.523579381573,172.156362540862,114.534389277592,119.175929695315,A1S_2592,tolR,protein TolR,WP_001007562.1,970263,970715,NZ_CP012004.1,Shared
902,910,gene-ACX60_RS04605_tolQ,0.939175662430551,0.0608243375694487,1.215020475212159,1.215335302446742,629.71319573582,328.072883049227,343.027713792481,377.633311379956,332.149728905016,360.54490123013,A1S_2591,tolQ,protein TolQ,WP_000224630.1,970715,971413,NZ_CP012004.1,Shared
903,911,gene-ACX60_RS04610_ybgC,0.871333660048358,0.128666339951642,-1.26600534571234,-1.26716211590526,141.68546904056,87.144359559951,131.523579381573,106.903547706826,172.47531561802,177.25533847088,A1S_2590,ybgC,tol-pal system-associated acyl-CoA thioesterase,WP_001273591.1,971437,971844,NZ_CP012004.1,Shared
904,912,gene-ACX60_RS04615_ACX60_RS04615,0.954487976651234,0.0455120233487658,-1.35041936871626,-1.35087977596807,93.7073207940209,558.749128943215,540.313082864841,777.480346958733,382.00587482585,451.812543591732,A1S_2589,(),M20 family metallopeptidase,WP_000277197.1,972055,973389,NZ_CP012004.1,Shared
905,913,gene-ACX60_RS04620_ruvB,,,-1.43753537972072,-1.43830047826942,251.885278294328,287.063772668074,357.246479131029,451.21627278855,424.450972028722,413.344363753371,A1S_2588,ruvB,Holliday junction branch migration DNA helicase RuvB,WP_001154002.1,973594,974598,NZ_CP012004.1,Shared
906,914,gene-ACX60_RS04625_ruvA,0.935707882974403,0.0642921170255973,-1.09217876854044,-1.09239838640986,167.923518862885,194.793274310479,295.03938077488,236.020819612473,247.933266200904,234.580469210399,A1S_2587,ruvA,Holliday junction branch migration protein RuvA,WP_000578663.1,974607,975206,NZ_CP012004.1,Shared
907,915,gene-ACX60_RS04630_ACX60_RS04630,0.392974066091067,0.607025933908933,-1.50135984280693,-1.50185311631576,262.380498223258,488.008413535726,842.461846308995,788.587209058143,825.995066201925,777.660655163733,A1S_2586,(),deoxyguanosinetriphosphate triphosphohydrolase,WP_000437078.1,975298,976638,NZ_CP012004.1,Shared
908,916,gene-ACX60_RS04635_purL,0.992993939525791,0.007006060474209,-1.03048532648869,-1.0304881131713,5790.36276650414,5467.53964156728,5886.56885015905,6242.05649986869,5431.62497856437,5993.49327442388,A1S_2585,purL,phosphoribosylformylglycinamidine synthase,WP_000471073.1,976948,980781,NZ_CP012004.1,Shared
909,917,gene-ACX60_RS04640_ACX60_RS04640,,,1.564596722610204,1.565394565302128,667.945782619781,586.430278450494,481.660675843328,469.264923700092,264.102827040094,375.630461951056,A1S_2584,(),multidrug effflux MFS transporter,ACX60_RS04640,980864,>981919,NZ_CP012004.1,Shared
910,918,gene-ACX60_RS04645_ACX60_RS04645,0.978078772146161,0.0219212278538388,1.1113892707637243,1.112270105467114,80.2134665996819,85.0939040408933,55.0977156868752,61.0877415467576,77.4791456877825,59.5879648476575,A1S_3820,(),hypothetical protein,WP_000057883.1,982057,982632,NZ_CP012004.1,Shared
911,919,gene-ACX60_RS04650_ACX60_RS04650,0.730712633974204,0.269287366025796,-1.34931707836017,-1.35060450095613,80.963125166034,155.834619448383,188.398640735767,136.059060717778,239.848485781309,198.375123480176,A1S_2583,(),P-loop NTPase fold protein,WP_000269399.1,983329,983967,NZ_CP012004.1,Shared
912,920,gene-ACX60_RS04655_ACX60_RS04655,0.994799202192773,0.0052007978072271,-1.09760145032813,-1.09810062454966,102.703223590247,114.82550906723,88.8672833659277,95.7966856074153,113.186925874326,127.472988091824,A1S_3818,(),AraC family transcriptional regulator,WP_000029750.1,984352,985278,NZ_CP012004.1,Shared
913,921,gene-ACX60_RS04660_ACX60_RS04660,1.0,1.89009560001497e-17,1.1619621143877545,1.163402417328271,67.469270971695,71.7659431670185,65.7617896907865,54.1459527346261,57.9409263404287,64.1136330639353,A1S_2581,(),isochorismate synthase,WP_001108695.1,985655,986830,NZ_CP012004.1,Shared
914,922,gene-ACX60_RS04665_ACX60_RS04665,1.0,3.13947249782743e-17,1.2301619434386284,1.241029947649826,19.4911227251563,9.22704983575952,12.4414196712299,9.71850433698416,12.127170629392,11.3141705406945,A1S_2580,(),isochorismatase family protein,ACX60_RS04665,986922,>987500,NZ_CP012004.1,Shared
915,923,gene-ACX60_RS04670_dhbA,1.0,8.65376606221336e-18,-1.04577363297641,-1.04644644115764,36.7332697512562,30.7568327858651,39.1016046810082,44.4274483976419,31.6653899767459,35.451067694176,A1S_2579,dhbA,"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase",WP_000656488.1,987588,988379,NZ_CP012004.1,Shared
916,924,gene-ACX60_RS04675_ACX60_RS04675,0.975486237381141,0.0245137626188591,-1.06081928141405,-1.06114607271667,122.944004881755,92.2704983575952,76.4258636946978,120.787125331089,93.6487065269719,95.0390325418335,A1S_2578,(),condensation domain-containing protein,WP_001176910.1,988393,990897,NZ_CP012004.1,Shared
917,925,gene-ACX60_RS04680_ACX60_RS04680,1.0,1.9311447856473302e-17,1.0960411001817205,1.0963854082897653,174.670445960055,151.733708410268,152.851727389396,145.777565054762,143.504852447806,147.838495065074,A1S_2576,(),non-ribosomal peptide synthetase,WP_005181288.1,990901,994137,NZ_CP012004.1,Shared
918,926,gene-ACX60_RS04685_ACX60_RS04685,0.98886461277059,0.0111353872294102,1.0581872950081004,1.058343789243935,211.403715711311,193.76804655095,211.504134410908,217.97216870093,167.085462004957,197.62084544413,A1S_2575,(),condensation domain-containing protein,WP_000019486.1,994150,997365,NZ_CP012004.1,Shared
919,927,gene-ACX60_RS04690_ACX60_RS04690,0.972077761613689,0.0279222383863108,1.0741759696072775,1.074812954415528,64.4706367062864,67.6650321289031,63.984444023468,81.9131079831522,48.5086825175682,52.0451844871945,A1S_2573,(),AMP-binding protein,WP_049594809.1,997377,998996,NZ_CP012004.1,Shared
920,928,gene-ACX60_RS04695_ACX60_RS04695,0.999999999999989,1.06059093294049e-14,1.3864338367381617,1.3893272837749326,96.7059550594296,89.1948150790087,104.863394371795,79.1363924582996,66.0257067600234,64.1136330639353,A1S_2572,(),SidA/IucD/PvdA family monooxygenase,WP_001088061.1,999010,1000350,NZ_CP012004.1,Shared
921,929,gene-ACX60_RS04700_ACX60_RS04700,0.46725284962211,0.53274715037789,1.388690720617956,1.3913060122281369,126.692297713516,87.144359559951,110.19543137375,104.126832181973,58.6146580420616,70.1478573523057,A1S_2571,(),type III PLP-dependent enzyme,WP_001010592.1,1000360,1001520,NZ_CP012004.1,Shared
922,930,gene-ACX60_RS04705_ACX60_RS04705,,,1.4323870570248498,1.4350067767601402,138.686834775151,124.052558902989,108.418085706432,84.6898235080048,78.1528773894154,95.7933105778798,A1S_2570,(),acetyltransferase,WP_000988323.1,1001602,1002228,NZ_CP012004.1,Shared
923,931,gene-ACX60_RS04720_ACX60_RS04720,1.0,1.41407738990749e-17,1.1082657712447306,1.1116829989806725,20.9904398578607,16.4036441524614,17.7734566731855,9.71850433698416,19.5382193473539,20.36550697325,A1S_3817,(),4'-phosphopantetheinyl transferase superfamily protein,WP_227508404.1,1003262,1003981,NZ_CP012004.1,Shared
924,932,gene-ACX60_RS04725_ACX60_RS04725,1.0,1.09966598674524e-17,1.0789370797186,1.0796323867850937,74.2161980688645,57.4127545336148,60.4297526888309,58.311026021905,66.0257067600234,53.5537405592871,A1S_2567,(),alpha/beta fold hydrolase,WP_000200755.1,1004146,1004907,NZ_CP012004.1,Shared
925,933,gene-ACX60_RS04730_ACX60_RS04730,0.958835247964289,0.0411647520357113,-1.14360939812721,-1.14427213013517,142.435127606912,92.2704983575952,104.863394371795,118.010409806236,159.674413286995,110.878871298806,A1S_2566,(),TonB-dependent siderophore receptor,WP_049594810.1,1005130,1007337,NZ_CP012004.1,Shared
926,934,gene-ACX60_RS04735_ACX60_RS04735,0.0762033997121077,0.923796600287892,1.3899604097285958,1.3924431726158513,113.948102085529,136.355292017335,92.4219747005648,83.3014657455785,82.8689993008457,79.9534718209075,A1S_2565,(),MFS transporter,WP_000790349.1,1007382,1008605,NZ_CP012004.1,Shared
